province_name,town_name,location_type,type_of_water_source,number_of_people_served,time_in_queue,pollution_results,pollutant_ppm,biological
Sokoto,Rural,Rural,river,660,19,NULL,NULL,NULL
Sokoto,Rural,Rural,well,190,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,river,720,28,NULL,NULL,NULL
Sokoto,Rural,Rural,well,340,0,Clean,0.0272468,0.0000549304
Sokoto,Rural,Rural,well,258,0,"Contaminated: Biological",0,30.2162
Sokoto,Rural,Rural,tap_in_home_broken,824,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,610,20,NULL,NULL,NULL
Sokoto,Rural,Rural,river,890,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,236,0,"Contaminated: Biological",0,96.6341
Sokoto,Rural,Rural,river,472,25,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,398,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,344,0,"Contaminated: Chemical",1.47857,0
Sokoto,Rural,Rural,tap_in_home_broken,694,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,488,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,368,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,river,406,16,NULL,NULL,NULL
Sokoto,Rural,Rural,well,214,0,"Contaminated: Chemical",4.70841,0
Sokoto,Rural,Rural,river,656,11,NULL,NULL,NULL
Sokoto,Rural,Rural,well,252,0,"Contaminated: Biological",0,485.162
Sokoto,Rural,Rural,well,220,0,"Contaminated: Chemical",2.74902,0
Sokoto,Rural,Rural,well,240,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,tap_in_home_broken,636,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,790,9,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1108,20,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1056,20,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,674,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2390,196,NULL,NULL,NULL
Sokoto,Rural,Rural,well,346,0,"Contaminated: Chemical",1.00491,0
Sokoto,Rural,Rural,tap_in_home_broken,796,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,362,0,Clean,0.0977182,0.0000926378
Sokoto,Rural,Rural,well,348,0,Clean,0.0622975,0.0000940104
Sokoto,Rural,Rural,river,792,22,NULL,NULL,NULL
Sokoto,Rural,Rural,well,346,0,"Contaminated: Chemical",7.65754,0
Sokoto,Rural,Rural,shared_tap,3252,30,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,422,17,NULL,NULL,NULL
Sokoto,Rural,Rural,well,342,0,"Contaminated: Chemical",5.79355,0
Sokoto,Rural,Rural,shared_tap,3094,240,NULL,NULL,NULL
Sokoto,Rural,Rural,well,382,0,"Contaminated: Biological",0,19.7839
Sokoto,Rural,Rural,tap_in_home,750,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1932,163,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1014,20,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,846,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,822,20,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1512,22,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,920,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,388,0,"Contaminated: Chemical",5.19423,0
Sokoto,Rural,Rural,shared_tap,3646,240,NULL,NULL,NULL
Sokoto,Rural,Rural,well,292,0,Clean,0.0138932,0.0000700741
Sokoto,Rural,Rural,tap_in_home,696,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,668,24,NULL,NULL,NULL
Sokoto,Rural,Rural,well,170,0,"Contaminated: Chemical",7.00998,0
Sokoto,Rural,Rural,shared_tap,3204,30,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,314,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,528,8,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,272,42,NULL,NULL,NULL
Sokoto,Rural,Rural,well,254,0,"Contaminated: Biological",0,96.6341
Sokoto,Rural,Rural,shared_tap,472,57,NULL,NULL,NULL
Sokoto,Rural,Rural,river,998,12,NULL,NULL,NULL
Sokoto,Rural,Rural,well,280,0,"Contaminated: Chemical",4.34545,0
Sokoto,Rural,Rural,river,866,25,NULL,NULL,NULL
Sokoto,Rural,Rural,river,862,20,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3272,30,NULL,NULL,NULL
Sokoto,Rural,Rural,well,388,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,tap_in_home,858,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,382,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,well,366,0,"Contaminated: Chemical",3.58476,0
Sokoto,Rural,Rural,shared_tap,3554,30,NULL,NULL,NULL
Sokoto,Rural,Rural,well,306,0,"Contaminated: Chemical",5.42476,0
Sokoto,Rural,Rural,well,256,0,"Contaminated: Chemical",8.8224,0
Sokoto,Rural,Rural,well,248,0,"Contaminated: Chemical",4.93538,0
Sokoto,Rural,Rural,well,252,0,"Contaminated: Biological",0,485.162
Sokoto,Rural,Rural,river,608,24,NULL,NULL,NULL
Sokoto,Rural,Rural,well,274,0,Clean,0.0716978,0.0000707491
Sokoto,Rural,Rural,shared_tap,3180,30,NULL,NULL,NULL
Sokoto,Rural,Rural,river,434,10,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,966,93,NULL,NULL,NULL
Sokoto,Rural,Rural,river,748,12,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,552,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,734,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,372,0,"Contaminated: Chemical",3.37516,0
Sokoto,Rural,Rural,shared_tap,3800,240,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,880,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3820,240,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1136,20,NULL,NULL,NULL
Sokoto,Rural,Rural,river,632,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,252,0,Clean,0.0566294,0.0000426991
Sokoto,Rural,Rural,river,468,7,NULL,NULL,NULL
Sokoto,Rural,Rural,river,798,7,NULL,NULL,NULL
Sokoto,Rural,Rural,river,416,20,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3148,240,NULL,NULL,NULL
Sokoto,Rural,Rural,river,736,10,NULL,NULL,NULL
Sokoto,Rural,Rural,river,804,21,NULL,NULL,NULL
Sokoto,Rural,Rural,well,174,0,"Contaminated: Biological",0,318.664
Sokoto,Rural,Rural,well,398,0,"Contaminated: Chemical",4.16835,0
Sokoto,Rural,Rural,well,260,0,Clean,0.0908023,0.0000340671
Sokoto,Rural,Rural,well,302,0,"Contaminated: Biological",0,182.88
Sokoto,Rural,Rural,shared_tap,2166,26,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3836,240,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2456,27,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1922,24,NULL,NULL,NULL
Sokoto,Rural,Rural,well,360,0,"Contaminated: Chemical",7.64105,0
Sokoto,Rural,Rural,well,316,0,"Contaminated: Chemical",3.11819,0
Sokoto,Rural,Rural,tap_in_home_broken,998,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,308,0,Clean,0.034045,0.0000465188
Sokoto,Rural,Rural,river,700,13,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,492,17,NULL,NULL,NULL
Sokoto,Rural,Rural,well,248,0,"Contaminated: Chemical",6.52448,0
Sokoto,Rural,Rural,river,858,7,NULL,NULL,NULL
Sokoto,Rural,Rural,well,216,0,"Contaminated: Biological",0,25.8786
Sokoto,Rural,Rural,shared_tap,3354,240,NULL,NULL,NULL
Sokoto,Rural,Rural,river,438,24,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1772,151,NULL,NULL,NULL
Sokoto,Rural,Rural,river,748,28,NULL,NULL,NULL
Sokoto,Rural,Rural,river,756,24,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2894,232,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,538,17,NULL,NULL,NULL
Sokoto,Rural,Rural,well,392,0,"Contaminated: Chemical",8.51715,0
Sokoto,Rural,Rural,shared_tap,1576,23,NULL,NULL,NULL
Sokoto,Rural,Rural,river,874,28,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,302,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,702,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2160,26,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,966,93,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,218,39,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2852,29,NULL,NULL,NULL
Sokoto,Rural,Rural,river,486,8,NULL,NULL,NULL
Sokoto,Rural,Rural,well,320,0,Clean,0.0172467,0.0000641717
Sokoto,Rural,Rural,river,508,10,NULL,NULL,NULL
Sokoto,Rural,Rural,river,460,21,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,862,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2274,26,NULL,NULL,NULL
Sokoto,Rural,Rural,river,424,18,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3908,240,NULL,NULL,NULL
Sokoto,Rural,Rural,river,638,7,NULL,NULL,NULL
Sokoto,Rural,Rural,river,774,16,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,624,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,260,0,"Contaminated: Biological",0,27.7609
Sokoto,Rural,Rural,river,440,16,NULL,NULL,NULL
Sokoto,Rural,Rural,river,848,17,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1104,20,NULL,NULL,NULL
Sokoto,Rural,Rural,river,932,27,NULL,NULL,NULL
Sokoto,Rural,Rural,river,704,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,184,0,Clean,0.0459613,0.0000796244
Sokoto,Rural,Rural,river,860,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,332,0,"Contaminated: Chemical",5.80595,0
Sokoto,Rural,Rural,river,648,18,NULL,NULL,NULL
Sokoto,Rural,Rural,well,204,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,shared_tap,1768,24,NULL,NULL,NULL
Sokoto,Rural,Rural,well,170,0,"Contaminated: Chemical",6.01197,0
Sokoto,Rural,Rural,well,350,0,"Contaminated: Chemical",1.60214,0
Sokoto,Rural,Rural,shared_tap,1446,22,NULL,NULL,NULL
Sokoto,Rural,Rural,river,958,21,NULL,NULL,NULL
Sokoto,Rural,Rural,river,500,21,NULL,NULL,NULL
Sokoto,Rural,Rural,river,606,12,NULL,NULL,NULL
Sokoto,Rural,Rural,well,282,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,river,712,9,NULL,NULL,NULL
Sokoto,Rural,Rural,well,242,0,Clean,0.0846082,0.0000445694
Sokoto,Rural,Rural,shared_tap,1590,138,NULL,NULL,NULL
Sokoto,Rural,Rural,well,384,0,"Contaminated: Chemical",7.29915,0
Sokoto,Rural,Rural,tap_in_home,648,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3174,240,NULL,NULL,NULL
Sokoto,Rural,Rural,well,356,0,"Contaminated: Biological",0,38.0476
Sokoto,Rural,Rural,shared_tap,3680,30,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1136,20,NULL,NULL,NULL
Sokoto,Rural,Rural,well,340,0,"Contaminated: Chemical",8.04363,0
Sokoto,Rural,Rural,tap_in_home_broken,692,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,684,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,372,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,342,0,"Contaminated: Chemical",4.54652,0
Sokoto,Rural,Rural,shared_tap,2574,209,NULL,NULL,NULL
Sokoto,Rural,Rural,river,512,6,NULL,NULL,NULL
Sokoto,Rural,Rural,well,378,0,"Contaminated: Chemical",1.94794,0
Sokoto,Rural,Rural,river,894,21,NULL,NULL,NULL
Sokoto,Rural,Rural,well,170,0,Clean,0.0255164,0.00000746591
Sokoto,Rural,Rural,river,504,28,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3306,30,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1840,156,NULL,NULL,NULL
Sokoto,Rural,Rural,river,866,15,NULL,NULL,NULL
Sokoto,Rural,Rural,river,780,27,NULL,NULL,NULL
Sokoto,Rural,Rural,well,388,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,river,892,9,NULL,NULL,NULL
Sokoto,Rural,Rural,well,360,0,"Contaminated: Chemical",8.62326,0
Sokoto,Rural,Rural,tap_in_home_broken,322,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,578,7,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3042,240,NULL,NULL,NULL
Sokoto,Rural,Rural,river,470,24,NULL,NULL,NULL
Sokoto,Rural,Rural,well,216,0,Clean,0.0164293,0.00000887371
Sokoto,Rural,Rural,river,456,25,NULL,NULL,NULL
Sokoto,Rural,Rural,well,378,0,Clean,0.0781732,0.0000910226
Sokoto,Rural,Rural,river,904,20,NULL,NULL,NULL
Sokoto,Rural,Rural,well,238,0,"Contaminated: Chemical",9.67119,0
Sokoto,Rural,Rural,tap_in_home,776,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2746,222,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1360,121,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2028,25,NULL,NULL,NULL
Sokoto,Rural,Rural,river,410,28,NULL,NULL,NULL
Sokoto,Rural,Rural,river,540,5,NULL,NULL,NULL
Sokoto,Rural,Rural,well,298,0,"Contaminated: Chemical",3.56719,0
Sokoto,Rural,Rural,tap_in_home,536,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,718,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,212,0,"Contaminated: Biological",0,96.6341
Sokoto,Rural,Rural,well,232,0,Clean,0.0498637,0.0000506894
Sokoto,Rural,Rural,river,630,22,NULL,NULL,NULL
Sokoto,Rural,Rural,well,380,0,"Contaminated: Biological",0,9.78605
Sokoto,Rural,Rural,well,256,0,Clean,0.0110067,0.0000745793
Sokoto,Rural,Rural,shared_tap,1866,24,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1476,130,NULL,NULL,NULL
Sokoto,Rural,Rural,well,362,0,"Contaminated: Chemical",8.50387,0
Sokoto,Rural,Rural,shared_tap,2310,190,NULL,NULL,NULL
Sokoto,Rural,Rural,well,172,0,Clean,0.0169777,0.0000129182
Sokoto,Rural,Rural,tap_in_home,984,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,262,0,"Contaminated: Biological",0,318.664
Sokoto,Rural,Rural,river,552,27,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1112,103,NULL,NULL,NULL
Sokoto,Rural,Rural,river,916,8,NULL,NULL,NULL
Sokoto,Rural,Rural,well,270,0,"Contaminated: Chemical",7.44631,0
Sokoto,Rural,Rural,well,208,0,"Contaminated: Biological",0,96.6341
Sokoto,Rural,Rural,well,240,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,tap_in_home,404,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,960,20,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,476,17,NULL,NULL,NULL
Sokoto,Rural,Rural,well,160,0,"Contaminated: Biological",0,10.286
Sokoto,Rural,Rural,tap_in_home_broken,330,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,702,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,180,0,"Contaminated: Chemical",4.67728,0
Sokoto,Rural,Rural,tap_in_home,508,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,494,17,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,864,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,984,5,NULL,NULL,NULL
Sokoto,Rural,Rural,well,224,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,well,208,0,"Contaminated: Biological",0,182.88
Sokoto,Rural,Rural,river,966,11,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2012,25,NULL,NULL,NULL
Sokoto,Rural,Rural,river,572,27,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,506,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,364,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,shared_tap,2966,30,NULL,NULL,NULL
Sokoto,Rural,Rural,river,460,28,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,316,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,440,17,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,774,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,708,8,NULL,NULL,NULL
Sokoto,Rural,Rural,well,324,0,"Contaminated: Chemical",7.8133,0
Sokoto,Rural,Rural,river,984,19,NULL,NULL,NULL
Sokoto,Rural,Rural,river,446,27,NULL,NULL,NULL
Sokoto,Rural,Rural,river,684,12,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,712,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,428,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,416,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,796,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,904,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,378,0,"Contaminated: Chemical",3.4482,0
Sokoto,Rural,Rural,tap_in_home,394,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1868,158,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,806,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,166,0,"Contaminated: Biological",0,182.88
Sokoto,Rural,Rural,river,788,27,NULL,NULL,NULL
Sokoto,Rural,Rural,river,824,16,NULL,NULL,NULL
Sokoto,Rural,Rural,river,964,11,NULL,NULL,NULL
Sokoto,Rural,Rural,well,376,0,Clean,0.0997596,0.00000127517
Sokoto,Rural,Rural,river,554,6,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,346,16,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3756,240,NULL,NULL,NULL
Sokoto,Rural,Rural,well,374,0,"Contaminated: Biological",0,33.5315
Sokoto,Rural,Rural,river,900,14,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3270,30,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,720,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,516,6,NULL,NULL,NULL
Sokoto,Rural,Rural,well,312,0,"Contaminated: Chemical",2.25558,0
Sokoto,Rural,Rural,well,230,0,"Contaminated: Chemical",8.4476,0
Sokoto,Rural,Rural,shared_tap,1496,22,NULL,NULL,NULL
Sokoto,Rural,Rural,river,772,21,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,466,57,NULL,NULL,NULL
Sokoto,Rural,Rural,well,206,0,Clean,0.0966268,0.0000491813
Sokoto,Rural,Rural,river,430,26,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2010,25,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2100,25,NULL,NULL,NULL
Sokoto,Rural,Rural,well,170,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,well,246,0,"Contaminated: Biological",0,318.664
Sokoto,Rural,Rural,well,198,0,"Contaminated: Chemical",8.64637,0
Sokoto,Rural,Rural,well,266,0,"Contaminated: Chemical",2.61606,0
Sokoto,Rural,Rural,river,448,16,NULL,NULL,NULL
Sokoto,Rural,Rural,well,250,0,"Contaminated: Chemical",5.38001,0
Sokoto,Rural,Rural,river,820,5,NULL,NULL,NULL
Sokoto,Rural,Rural,well,396,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,river,742,14,NULL,NULL,NULL
Sokoto,Rural,Rural,well,336,0,"Contaminated: Chemical",7.87784,0
Sokoto,Rural,Rural,well,278,0,"Contaminated: Chemical",2.2549,0
Sokoto,Rural,Rural,tap_in_home_broken,780,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,796,29,NULL,NULL,NULL
Sokoto,Rural,Rural,well,172,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,tap_in_home_broken,612,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,884,12,NULL,NULL,NULL
Sokoto,Rural,Rural,well,292,0,"Contaminated: Chemical",7.79394,0
Sokoto,Rural,Rural,shared_tap,3316,240,NULL,NULL,NULL
Sokoto,Rural,Rural,well,242,0,"Contaminated: Biological",0,13.4792
Sokoto,Rural,Rural,shared_tap,3508,30,NULL,NULL,NULL
Sokoto,Rural,Rural,well,204,0,"Contaminated: Chemical",3.83956,0
Sokoto,Rural,Rural,tap_in_home,506,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,328,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,tap_in_home_broken,406,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2572,28,NULL,NULL,NULL
Sokoto,Rural,Rural,well,196,0,"Contaminated: Chemical",8.03256,0
Sokoto,Rural,Rural,river,704,12,NULL,NULL,NULL
Sokoto,Rural,Rural,river,942,28,NULL,NULL,NULL
Sokoto,Rural,Rural,river,694,11,NULL,NULL,NULL
Sokoto,Rural,Rural,well,330,0,Clean,0.0964186,0.0000583927
Sokoto,Rural,Rural,shared_tap,1446,22,NULL,NULL,NULL
Sokoto,Rural,Rural,river,436,9,NULL,NULL,NULL
Sokoto,Rural,Rural,river,538,28,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,382,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,770,13,NULL,NULL,NULL
Sokoto,Rural,Rural,well,274,0,"Contaminated: Chemical",4.74845,0
Sokoto,Rural,Rural,tap_in_home,468,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,844,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,882,15,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2210,183,NULL,NULL,NULL
Sokoto,Rural,Rural,river,452,23,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3818,30,NULL,NULL,NULL
Sokoto,Rural,Rural,well,380,0,"Contaminated: Chemical",2.76177,0
Sokoto,Rural,Rural,tap_in_home,480,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1984,25,NULL,NULL,NULL
Sokoto,Rural,Rural,well,246,0,"Contaminated: Chemical",2.69297,0
Sokoto,Rural,Rural,river,928,25,NULL,NULL,NULL
Sokoto,Rural,Rural,well,346,0,"Contaminated: Chemical",6.79785,0
Sokoto,Rural,Rural,tap_in_home_broken,922,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3712,240,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3154,240,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,714,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,516,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,638,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,602,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,192,0,"Contaminated: Biological",0,31.295
Sokoto,Rural,Rural,shared_tap,314,45,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,600,66,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1188,109,NULL,NULL,NULL
Sokoto,Rural,Rural,well,202,0,"Contaminated: Chemical",5.97587,0
Sokoto,Rural,Rural,tap_in_home_broken,360,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,746,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,480,28,NULL,NULL,NULL
Sokoto,Rural,Rural,well,282,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,well,312,0,"Contaminated: Biological",0,267.371
Sokoto,Rural,Rural,river,622,15,NULL,NULL,NULL
Sokoto,Rural,Rural,well,256,0,"Contaminated: Biological",0,495.898
Sokoto,Rural,Rural,tap_in_home_broken,882,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,960,92,NULL,NULL,NULL
Sokoto,Rural,Rural,river,960,19,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,370,0,NULL,NULL,NULL
Sokoto,Rural,Rural,well,326,0,"Contaminated: Biological",0,262.668
Sokoto,Rural,Rural,well,206,0,"Contaminated: Chemical",4.22413,0
Sokoto,Rural,Rural,shared_tap,2074,173,NULL,NULL,NULL
Sokoto,Rural,Rural,river,786,28,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1458,22,NULL,NULL,NULL
Sokoto,Rural,Rural,river,476,23,NULL,NULL,NULL
Sokoto,Rural,Rural,well,330,0,"Contaminated: Biological",0,182.88
Sokoto,Rural,Rural,river,480,26,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,986,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1532,22,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,488,58,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1032,20,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,506,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,994,19,NULL,NULL,NULL
Sokoto,Rural,Rural,river,976,20,NULL,NULL,NULL
Sokoto,Rural,Rural,well,298,0,Clean,0.0224217,0.0000969672
Sokoto,Rural,Rural,tap_in_home,672,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,340,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,500,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,868,7,NULL,NULL,NULL
Sokoto,Rural,Rural,well,258,0,"Contaminated: Chemical",5.76397,0
Sokoto,Rural,Rural,shared_tap,1856,24,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,870,0,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,2064,25,NULL,NULL,NULL
Sokoto,Rural,Rural,river,870,22,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home_broken,818,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,990,10,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,3758,240,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,206,16,NULL,NULL,NULL
Sokoto,Rural,Rural,well,234,0,"Contaminated: Biological",0,45.9567
Sokoto,Rural,Rural,tap_in_home_broken,488,0,NULL,NULL,NULL
Sokoto,Rural,Rural,tap_in_home,680,0,NULL,NULL,NULL
Sokoto,Rural,Rural,river,892,13,NULL,NULL,NULL
Sokoto,Rural,Rural,shared_tap,1064,20,NULL,NULL,NULL
Sokoto,Rural,Rural,well,256,0,"Contaminated: Biological",0,6.56465
Sokoto,Rural,Rural,well,238,0,"Contaminated: Chemical",3.86711,0
Sokoto,Rural,Rural,well,334,0,Clean,0.0162201,0.0000162344
