province_name,town_name,type_of_water_source,number_of_people_served,visit_count
Amanzi,Asmara,tap_in_home_broken,956,1
Akatsi,Kintampo,river,660,1
Hawassa,Yaounde,well,282,1
Sokoto,Cheche,shared_tap,3886,1
Amanzi,Rural,tap_in_home,898,1
Hawassa,Zanzibar,well,216,1
Kilimani,Rural,tap_in_home,792,1
Akatsi,Rural,well,360,1
Hawassa,Djenne,shared_tap,3240,1
Kilimani,Rural,shared_tap,718,1
Kilimani,Mrembo,well,206,1
Hawassa,Serowe,tap_in_home,658,1
Kilimani,Rural,well,168,1
Sokoto,Rural,well,390,1
Akatsi,Rural,well,220,1
Amanzi,Rural,tap_in_home,320,1
Hawassa,Rural,tap_in_home_broken,612,1
Kilimani,Rural,shared_tap,1146,1
Amanzi,Rural,tap_in_home_broken,946,1
Akatsi,Rural,well,218,1
Hawassa,Rural,shared_tap,1070,1
Akatsi,Kintampo,tap_in_home,530,1
Sokoto,Rural,tap_in_home,832,1
Akatsi,Rural,tap_in_home_broken,840,1
Amanzi,Rural,tap_in_home,650,1
Akatsi,Rural,shared_tap,2298,1
Sokoto,Rural,well,366,1
Kilimani,Rural,well,224,1
Amanzi,Rural,tap_in_home_broken,738,1
Amanzi,Abidjan,shared_tap,2002,1
Akatsi,Rural,well,370,1
Hawassa,Rural,well,180,1
Sokoto,Rural,well,222,1
Hawassa,Amina,well,388,1
Kilimani,Amara,well,294,1
Sokoto,Rural,well,176,1
Amanzi,Dahabu,well,262,1
Kilimani,Rural,well,296,1
Kilimani,Amara,well,276,1
Akatsi,Rural,tap_in_home_broken,974,1
Amanzi,Rural,tap_in_home,764,1
Sokoto,Rural,well,210,1
Akatsi,Rural,tap_in_home,968,1
Sokoto,Rural,river,566,1
Akatsi,Rural,tap_in_home,326,1
Akatsi,Rural,shared_tap,1446,1
Akatsi,Harare,well,264,1
Sokoto,Marang,well,350,1
Hawassa,Serowe,well,214,1
Kilimani,Rural,well,238,1
Kilimani,Rural,well,380,1
Kilimani,Rural,well,350,1
Amanzi,Amina,river,746,1
Hawassa,Zanzibar,tap_in_home_broken,638,1
Hawassa,Deka,well,292,1
Kilimani,Amara,shared_tap,626,1
Kilimani,Rural,well,326,1
Hawassa,Rural,tap_in_home_broken,364,1
Kilimani,Rural,tap_in_home_broken,672,1
Sokoto,Rural,well,350,1
Akatsi,Rural,well,386,1
Kilimani,Rural,well,342,1
Sokoto,Rural,tap_in_home,342,1
Kilimani,Rural,river,578,1
Sokoto,Rural,shared_tap,1994,1
Kilimani,Harare,tap_in_home_broken,664,1
Akatsi,Lusaka,well,346,1
Sokoto,Kofi,well,346,1
Akatsi,Rural,well,176,1
Kilimani,Rural,well,340,1
Amanzi,Rural,tap_in_home,876,1
Sokoto,Rural,river,570,1
Sokoto,Kofi,river,454,1
Kilimani,Rural,well,396,1
Sokoto,Rural,well,166,1
Sokoto,Bahari,tap_in_home,680,1
Amanzi,Rural,tap_in_home_broken,990,1
Akatsi,Rural,well,328,1
Sokoto,Marang,shared_tap,1574,1
Amanzi,Bello,tap_in_home_broken,854,1
Akatsi,Lusaka,tap_in_home,966,1
Amanzi,Rural,tap_in_home,950,1
Akatsi,Rural,river,884,1
Akatsi,Rural,well,268,1
Sokoto,Rural,well,284,1
Kilimani,Isiqalo,tap_in_home,438,1
Hawassa,Deka,well,366,1
Amanzi,Rural,tap_in_home_broken,820,1
Akatsi,Rural,well,382,1
Akatsi,Rural,shared_tap,1396,1
Hawassa,Rural,shared_tap,2702,1
Akatsi,Rural,shared_tap,530,1
Kilimani,Rural,river,710,1
Sokoto,Rural,well,326,1
Sokoto,Marang,river,484,1
Akatsi,Rural,well,364,1
Hawassa,Rural,well,256,1
Akatsi,Harare,well,272,1
Akatsi,Kintampo,well,344,1
Amanzi,Rural,well,276,1
Amanzi,Rural,well,270,1
Amanzi,Dahabu,well,256,1
Hawassa,Amina,well,176,1
Amanzi,Rural,tap_in_home,896,1
Hawassa,Rural,well,202,1
Sokoto,Rural,river,864,1
Akatsi,Rural,well,364,1
Kilimani,Rural,well,184,1
Akatsi,Kintampo,well,178,1
Kilimani,Harare,tap_in_home_broken,900,1
Kilimani,Amara,tap_in_home_broken,504,1
Amanzi,Dahabu,tap_in_home,502,1
Kilimani,Rural,well,302,1
Amanzi,Asmara,tap_in_home,548,1
Amanzi,Rural,tap_in_home_broken,788,1
Sokoto,Marang,river,418,1
Akatsi,Rural,well,326,1
Sokoto,Rural,well,196,1
Akatsi,Rural,well,346,1
Kilimani,Zuri,shared_tap,2654,1
Amanzi,Pwani,tap_in_home,340,1
Akatsi,Rural,well,366,1
Hawassa,Rural,shared_tap,1068,1
Amanzi,Amina,well,220,1
Kilimani,Mrembo,tap_in_home,942,1
Kilimani,Rural,tap_in_home,336,1
Kilimani,Rural,well,208,1
Akatsi,Rural,well,254,1
Amanzi,Amina,tap_in_home_broken,752,1
Amanzi,Rural,well,246,1
Amanzi,Pwani,tap_in_home,614,1
Kilimani,Isiqalo,tap_in_home,606,1
Amanzi,Rural,well,254,1
Kilimani,Zuri,shared_tap,1574,1
Amanzi,Asmara,tap_in_home_broken,664,1
Akatsi,Lusaka,tap_in_home_broken,764,1
Sokoto,Ilanga,tap_in_home_broken,890,1
Amanzi,Bello,shared_tap,3416,1
Akatsi,Rural,shared_tap,1088,1
Akatsi,Rural,well,250,1
Kilimani,Rural,well,204,1
Sokoto,Rural,tap_in_home_broken,960,1
Akatsi,Rural,shared_tap,3978,1
Akatsi,Rural,well,320,1
Akatsi,Rural,well,376,1
Kilimani,Rural,tap_in_home_broken,928,1
Kilimani,Isiqalo,tap_in_home_broken,956,1
Kilimani,Rural,shared_tap,1508,1
Sokoto,Rural,shared_tap,644,1
Sokoto,Rural,river,640,1
Kilimani,Rural,well,320,1
Amanzi,Rural,well,396,1
Amanzi,Asmara,well,188,1
Hawassa,Rural,tap_in_home,998,1
Akatsi,Rural,well,382,1
Sokoto,Rural,river,960,1
Hawassa,Deka,tap_in_home_broken,518,1
Akatsi,Rural,well,190,1
Kilimani,Rural,river,918,1
Akatsi,Rural,shared_tap,400,1
Amanzi,Rural,tap_in_home_broken,558,1
Kilimani,Zuri,river,432,1
Kilimani,Zuri,tap_in_home_broken,780,1
Kilimani,Rural,tap_in_home,898,1
Akatsi,Harare,well,384,1
Sokoto,Rural,shared_tap,3398,1
Kilimani,Amara,well,166,1
Hawassa,Zanzibar,tap_in_home,580,1
Kilimani,Rural,well,366,1
Akatsi,Lusaka,tap_in_home_broken,964,1
Amanzi,Rural,tap_in_home,314,1
Kilimani,Rural,well,316,1
Kilimani,Harare,well,244,1
Sokoto,Marang,shared_tap,1638,1
Kilimani,Rural,well,196,1
Akatsi,Rural,well,370,1
Sokoto,Rural,shared_tap,3562,1
Amanzi,Dahabu,tap_in_home,376,1
Sokoto,Rural,well,238,1
Hawassa,Amina,tap_in_home,330,1
Hawassa,Yaounde,tap_in_home_broken,406,1
Akatsi,Harare,well,334,1
Hawassa,Rural,well,242,1
Amanzi,Rural,tap_in_home,502,1
Kilimani,Rural,tap_in_home,370,1
Amanzi,Rural,tap_in_home,500,1
Hawassa,Rural,well,218,1
Amanzi,Asmara,tap_in_home,872,1
Sokoto,Rural,river,696,1
Sokoto,Rural,shared_tap,3500,1
Amanzi,Rural,well,384,1
Sokoto,Marang,tap_in_home_broken,868,1
Amanzi,Dahabu,tap_in_home,676,1
Amanzi,Asmara,tap_in_home,804,1
Sokoto,Kofi,tap_in_home,336,1
Akatsi,Kintampo,well,298,1
Amanzi,Amina,tap_in_home_broken,460,1
Akatsi,Rural,well,366,1
Amanzi,Asmara,tap_in_home_broken,766,1
Sokoto,Bahari,well,376,1
Akatsi,Rural,river,946,1
Akatsi,Kintampo,tap_in_home,726,1
Hawassa,Amina,well,186,1
Sokoto,Kofi,shared_tap,3240,1
Kilimani,Harare,well,170,1
Kilimani,Zuri,shared_tap,1378,1
Akatsi,Rural,well,350,1
Kilimani,Harare,tap_in_home,816,1
Sokoto,Majengo,well,246,1
Kilimani,Rural,tap_in_home_broken,948,1
Kilimani,Rural,well,236,1
Sokoto,Bahari,river,566,1
Akatsi,Lusaka,tap_in_home,648,1
Sokoto,Rural,well,260,1
Sokoto,Marang,well,258,1
Akatsi,Rural,shared_tap,1620,1
Kilimani,Rural,well,226,1
Akatsi,Harare,tap_in_home,502,1
Kilimani,Amara,well,332,1
Amanzi,Rural,river,432,1
Hawassa,Djenne,well,232,1
Sokoto,Marang,tap_in_home_broken,408,1
Amanzi,Pwani,tap_in_home_broken,390,1
Sokoto,Rural,well,204,1
Akatsi,Rural,shared_tap,428,1
Kilimani,Rural,shared_tap,2734,1
Hawassa,Rural,well,284,1
Kilimani,Rural,tap_in_home_broken,422,1
Akatsi,Rural,well,382,1
Amanzi,Rural,well,268,1
Kilimani,Rural,shared_tap,1234,1
Amanzi,Amina,river,848,1
Kilimani,Rural,shared_tap,352,1
Kilimani,Rural,well,298,1
Kilimani,Isiqalo,well,180,1
Sokoto,Rural,well,334,1
Kilimani,Rural,well,254,1
Kilimani,Rural,shared_tap,3978,1
Amanzi,Rural,shared_tap,1630,1
Amanzi,Rural,tap_in_home_broken,372,1
Akatsi,Rural,tap_in_home_broken,534,1
Hawassa,Zanzibar,tap_in_home_broken,758,1
Sokoto,Rural,well,204,1
Amanzi,Amina,tap_in_home_broken,402,1
Kilimani,Rural,well,306,1
Sokoto,Rural,well,246,1
Sokoto,Rural,tap_in_home_broken,602,1
Akatsi,Rural,shared_tap,530,1
Akatsi,Rural,well,264,1
Akatsi,Rural,well,304,1
Amanzi,Amina,tap_in_home_broken,900,1
Kilimani,Mrembo,tap_in_home,476,1
Kilimani,Rural,tap_in_home_broken,516,1
Hawassa,Rural,tap_in_home_broken,650,1
Sokoto,Rural,well,180,1
Sokoto,Rural,well,236,1
Sokoto,Bahari,tap_in_home,376,1
Kilimani,Amara,tap_in_home_broken,886,1
Kilimani,Rural,river,510,1
Akatsi,Rural,well,250,1
Akatsi,Kintampo,well,252,1
Kilimani,Rural,well,284,1
Kilimani,Isiqalo,tap_in_home_broken,554,1
Sokoto,Bahari,well,366,1
Kilimani,Zuri,shared_tap,3994,1
Hawassa,Yaounde,well,378,1
Sokoto,Rural,well,234,1
Kilimani,Rural,tap_in_home_broken,584,1
Amanzi,Rural,well,224,1
Sokoto,Rural,tap_in_home,842,1
Akatsi,Harare,shared_tap,3488,1
Akatsi,Rural,tap_in_home,784,1
Sokoto,Rural,river,908,1
Hawassa,Rural,well,360,1
Akatsi,Kintampo,tap_in_home_broken,456,1
Kilimani,Zuri,well,300,1
Hawassa,Rural,well,246,1
Sokoto,Majengo,tap_in_home,538,1
Hawassa,Serowe,tap_in_home_broken,716,1
Amanzi,Rural,shared_tap,1278,1
Sokoto,Rural,tap_in_home_broken,462,1
Amanzi,Abidjan,tap_in_home,340,1
Sokoto,Rural,tap_in_home_broken,734,1
Hawassa,Rural,tap_in_home,666,1
Kilimani,Rural,well,246,1
Kilimani,Rural,shared_tap,1122,1
Sokoto,Marang,tap_in_home,816,1
Akatsi,Harare,tap_in_home_broken,670,1
Hawassa,Rural,well,286,1
Akatsi,Rural,well,312,1
Hawassa,Rural,well,178,1
Akatsi,Rural,well,286,1
Sokoto,Majengo,tap_in_home_broken,482,1
Akatsi,Lusaka,tap_in_home,838,1
Sokoto,Rural,shared_tap,2590,1
Kilimani,Rural,shared_tap,434,1
Sokoto,Majengo,tap_in_home_broken,576,1
Sokoto,Rural,tap_in_home_broken,448,1
Amanzi,Rural,tap_in_home,552,1
Hawassa,Serowe,well,302,1
Sokoto,Cheche,tap_in_home_broken,382,1
Kilimani,Mrembo,well,266,1
Sokoto,Ilanga,well,342,1
Akatsi,Rural,well,308,1
Kilimani,Amara,well,190,1
Sokoto,Rural,river,750,1
Amanzi,Rural,well,330,1
Akatsi,Kintampo,tap_in_home,320,1
Sokoto,Rural,river,518,1
Kilimani,Harare,tap_in_home,654,1
Amanzi,Asmara,tap_in_home,428,1
Akatsi,Kintampo,well,256,1
Kilimani,Rural,well,286,1
Kilimani,Amara,tap_in_home,592,1
Amanzi,Rural,tap_in_home_broken,956,1
Sokoto,Majengo,river,766,1
Hawassa,Rural,tap_in_home_broken,486,1
Hawassa,Rural,well,330,1
Kilimani,Zuri,river,542,1
Amanzi,Dahabu,tap_in_home,608,1
Akatsi,Rural,shared_tap,232,1
Akatsi,Kintampo,well,192,1
Hawassa,Deka,tap_in_home,924,1
Amanzi,Rural,tap_in_home,488,1
Kilimani,Isiqalo,tap_in_home,732,1
Hawassa,Rural,tap_in_home_broken,372,1
Sokoto,Rural,river,862,1
Kilimani,Rural,well,250,1
Sokoto,Rural,river,742,1
Kilimani,Mrembo,well,176,1
Akatsi,Lusaka,well,234,1
Akatsi,Kintampo,well,310,1
Sokoto,Rural,well,218,1
Sokoto,Rural,well,360,1
Amanzi,Rural,shared_tap,3746,1
Amanzi,Amina,tap_in_home_broken,696,1
Kilimani,Zuri,shared_tap,2248,1
Akatsi,Rural,well,302,1
Sokoto,Rural,tap_in_home,700,1
Amanzi,Pwani,tap_in_home,656,1
Hawassa,Rural,shared_tap,1500,1
Sokoto,Rural,tap_in_home_broken,946,1
Sokoto,Rural,shared_tap,3326,1
Akatsi,Rural,well,222,1
Sokoto,Bahari,tap_in_home_broken,424,1
Kilimani,Rural,shared_tap,1856,1
Akatsi,Harare,well,250,1
Akatsi,Rural,well,176,1
Kilimani,Rural,shared_tap,1226,1
Hawassa,Zanzibar,well,324,1
Amanzi,Rural,tap_in_home_broken,894,1
Sokoto,Majengo,river,810,1
Hawassa,Rural,well,340,1
Sokoto,Bahari,well,298,1
Akatsi,Rural,shared_tap,256,1
Hawassa,Serowe,river,462,1
Akatsi,Kintampo,well,206,1
Hawassa,Amina,well,228,1
Kilimani,Harare,tap_in_home,976,1
Kilimani,Isiqalo,shared_tap,3408,1
Akatsi,Rural,shared_tap,2656,1
Hawassa,Serowe,well,182,1
Kilimani,Zuri,river,636,1
Hawassa,Djenne,shared_tap,210,1
Akatsi,Kintampo,tap_in_home,882,1
Kilimani,Rural,well,240,1
Sokoto,Rural,well,250,1
Kilimani,Rural,well,242,1
Kilimani,Rural,well,238,1
Hawassa,Amina,tap_in_home_broken,378,1
Amanzi,Abidjan,well,160,1
Amanzi,Dahabu,tap_in_home,956,1
Kilimani,Rural,shared_tap,2398,1
Akatsi,Rural,river,952,1
Hawassa,Deka,well,258,1
Sokoto,Bahari,well,304,1
Hawassa,Deka,well,226,1
Kilimani,Rural,shared_tap,680,1
Kilimani,Rural,well,236,1
Sokoto,Rural,shared_tap,3558,1
Amanzi,Rural,tap_in_home,810,1
Akatsi,Rural,tap_in_home_broken,978,1
Sokoto,Kofi,river,656,1
Amanzi,Amina,tap_in_home,562,1
Sokoto,Ilanga,tap_in_home_broken,778,1
Akatsi,Lusaka,tap_in_home,846,1
Sokoto,Rural,river,482,1
Amanzi,Rural,tap_in_home_broken,488,1
Sokoto,Rural,river,874,1
Akatsi,Rural,well,196,1
Sokoto,Majengo,tap_in_home,716,1
Kilimani,Harare,well,248,1
Amanzi,Pwani,shared_tap,3556,1
Kilimani,Rural,shared_tap,1858,1
Akatsi,Rural,well,348,1
Akatsi,Rural,shared_tap,3734,1
Amanzi,Asmara,tap_in_home_broken,476,1
Kilimani,Zuri,shared_tap,1202,1
Kilimani,Amara,tap_in_home,454,1
Akatsi,Kintampo,well,390,1
Sokoto,Bahari,well,338,1
Amanzi,Rural,well,166,1
Sokoto,Rural,well,166,1
Amanzi,Abidjan,shared_tap,526,1
Sokoto,Marang,well,316,1
Sokoto,Majengo,tap_in_home,930,1
Akatsi,Rural,well,212,1
Hawassa,Serowe,well,228,1
Amanzi,Rural,tap_in_home_broken,334,1
Sokoto,Marang,shared_tap,1878,1
Akatsi,Lusaka,well,160,1
Hawassa,Serowe,tap_in_home,656,1
Hawassa,Deka,tap_in_home_broken,794,1
Sokoto,Ilanga,well,250,1
Kilimani,Rural,well,370,1
Akatsi,Rural,well,374,1
Akatsi,Kintampo,tap_in_home,552,1
Akatsi,Kintampo,well,192,1
Hawassa,Rural,well,366,1
Kilimani,Rural,shared_tap,962,1
Akatsi,Lusaka,well,338,1
Akatsi,Rural,well,316,1
Amanzi,Rural,tap_in_home,664,1
Amanzi,Asmara,tap_in_home_broken,746,1
Hawassa,Rural,tap_in_home_broken,602,1
Amanzi,Rural,tap_in_home,480,1
Akatsi,Rural,shared_tap,1068,1
Akatsi,Rural,well,328,1
Hawassa,Rural,well,264,1
Sokoto,Marang,tap_in_home,560,1
Amanzi,Amina,tap_in_home_broken,458,1
Kilimani,Zuri,shared_tap,3708,1
Akatsi,Lusaka,well,302,1
Akatsi,Rural,well,278,1
Sokoto,Cheche,tap_in_home_broken,680,1
Hawassa,Yaounde,well,238,1
Kilimani,Mrembo,shared_tap,3838,1
Amanzi,Rural,well,346,1
Akatsi,Rural,tap_in_home,398,1
Hawassa,Rural,well,328,1
Sokoto,Kofi,tap_in_home,338,1
Sokoto,Majengo,well,168,1
Amanzi,Amina,tap_in_home_broken,822,1
Kilimani,Zuri,well,208,1
Amanzi,Asmara,tap_in_home,870,1
Kilimani,Amara,well,260,1
Akatsi,Rural,well,258,1
Sokoto,Ilanga,tap_in_home_broken,456,1
Amanzi,Rural,tap_in_home,640,1
Hawassa,Rural,well,220,1
Amanzi,Dahabu,tap_in_home,446,1
Amanzi,Rural,well,238,1
Hawassa,Djenne,well,202,1
Sokoto,Rural,river,824,1
Amanzi,Amina,shared_tap,2684,1
Akatsi,Rural,shared_tap,498,1
Amanzi,Asmara,tap_in_home_broken,754,1
Akatsi,Rural,well,254,1
Kilimani,Rural,well,220,1
Kilimani,Zuri,well,220,1
Kilimani,Amara,tap_in_home,590,1
Kilimani,Isiqalo,tap_in_home,696,1
Amanzi,Amina,well,194,1
Sokoto,Rural,river,636,1
Sokoto,Rural,well,338,1
Akatsi,Rural,well,184,1
Amanzi,Asmara,shared_tap,2808,1
Kilimani,Rural,well,212,1
Akatsi,Lusaka,tap_in_home,442,1
Kilimani,Rural,river,662,1
Kilimani,Amara,tap_in_home,362,1
Akatsi,Rural,well,244,1
Kilimani,Rural,well,220,1
Hawassa,Rural,well,268,1
Sokoto,Rural,tap_in_home,506,1
Kilimani,Rural,well,162,1
Kilimani,Rural,well,390,1
Akatsi,Harare,well,388,1
Sokoto,Rural,well,280,1
Kilimani,Rural,well,226,1
Akatsi,Rural,well,314,1
Kilimani,Rural,shared_tap,3394,1
Akatsi,Rural,well,160,1
Sokoto,Majengo,well,310,1
Hawassa,Rural,tap_in_home,360,1
Sokoto,Ilanga,well,398,1
Kilimani,Isiqalo,well,352,1
Amanzi,Abidjan,shared_tap,1646,1
Amanzi,Pwani,shared_tap,2128,1
Amanzi,Amina,well,258,1
Hawassa,Serowe,well,248,1
Sokoto,Cheche,tap_in_home_broken,604,1
Kilimani,Harare,tap_in_home,624,1
Sokoto,Rural,well,352,1
Kilimani,Zuri,well,266,1
Akatsi,Rural,well,334,1
Kilimani,Rural,well,300,1
Hawassa,Amina,well,334,1
Kilimani,Mrembo,tap_in_home,446,1
Sokoto,Rural,tap_in_home_broken,908,1
Kilimani,Isiqalo,shared_tap,3296,1
Akatsi,Rural,well,200,1
Akatsi,Rural,river,910,1
Amanzi,Asmara,tap_in_home,910,1
Amanzi,Dahabu,shared_tap,1996,1
Hawassa,Rural,tap_in_home_broken,516,1
Sokoto,Rural,well,210,1
Amanzi,Rural,well,164,1
Hawassa,Rural,tap_in_home,916,1
Amanzi,Abidjan,tap_in_home_broken,796,1
Hawassa,Rural,well,396,1
Akatsi,Rural,well,204,1
Sokoto,Rural,river,808,1
Hawassa,Rural,well,386,1
Akatsi,Rural,well,360,1
Sokoto,Rural,well,214,1
Sokoto,Kofi,tap_in_home,692,1
Kilimani,Mrembo,tap_in_home_broken,670,1
Akatsi,Rural,well,204,1
Kilimani,Rural,well,322,1
Kilimani,Rural,well,216,1
Amanzi,Rural,tap_in_home_broken,690,1
Akatsi,Rural,shared_tap,2140,1
Amanzi,Asmara,tap_in_home_broken,300,1
Kilimani,Rural,river,724,1
Sokoto,Rural,river,480,1
Akatsi,Rural,shared_tap,430,1
Akatsi,Rural,shared_tap,1840,1
Sokoto,Ilanga,well,256,1
Kilimani,Zuri,river,986,1
Sokoto,Rural,well,340,1
Kilimani,Rural,tap_in_home_broken,750,1
Akatsi,Rural,tap_in_home,394,1
Kilimani,Rural,well,338,1
Amanzi,Pwani,tap_in_home_broken,682,1
Hawassa,Rural,well,322,1
Kilimani,Rural,well,190,1
Sokoto,Rural,river,816,1
Sokoto,Rural,well,262,1
Kilimani,Rural,shared_tap,3676,1
Sokoto,Rural,river,856,1
Kilimani,Mrembo,well,272,1
Akatsi,Rural,well,384,1
Hawassa,Rural,well,226,1
Amanzi,Rural,tap_in_home,416,1
Amanzi,Amina,tap_in_home_broken,612,1
Sokoto,Rural,river,440,1
Kilimani,Harare,well,176,1
Akatsi,Harare,well,276,1
Akatsi,Rural,well,226,1
Akatsi,Rural,well,382,1
Kilimani,Rural,well,244,1
Amanzi,Dahabu,tap_in_home,930,1
Akatsi,Rural,tap_in_home,904,1
Akatsi,Rural,well,336,1
Akatsi,Rural,tap_in_home,622,1
Sokoto,Rural,shared_tap,498,1
Amanzi,Rural,tap_in_home,972,1
Kilimani,Mrembo,well,266,1
Sokoto,Marang,well,192,1
Amanzi,Asmara,tap_in_home,516,1
Sokoto,Rural,well,212,1
Akatsi,Harare,tap_in_home,748,1
Sokoto,Kofi,tap_in_home_broken,800,1
Hawassa,Rural,tap_in_home_broken,768,1
Sokoto,Rural,tap_in_home_broken,468,1
Akatsi,Lusaka,well,190,1
Sokoto,Kofi,tap_in_home_broken,440,1
Kilimani,Rural,river,708,1
Sokoto,Rural,river,532,1
Sokoto,Ilanga,tap_in_home,332,1
Kilimani,Amara,well,298,1
Sokoto,Bahari,tap_in_home,616,1
Kilimani,Zuri,tap_in_home_broken,380,1
Sokoto,Rural,river,406,1
Hawassa,Rural,tap_in_home_broken,356,1
Akatsi,Harare,tap_in_home,832,1
Akatsi,Rural,well,390,1
Akatsi,Rural,well,328,1
Kilimani,Mrembo,tap_in_home_broken,426,1
Akatsi,Rural,shared_tap,606,1
Hawassa,Rural,tap_in_home,938,1
Sokoto,Rural,well,212,1
Sokoto,Rural,well,328,1
Sokoto,Rural,river,946,1
Akatsi,Kintampo,tap_in_home_broken,370,1
Sokoto,Majengo,tap_in_home,594,1
Akatsi,Rural,well,332,1
Kilimani,Harare,tap_in_home,878,1
Amanzi,Rural,well,210,1
Hawassa,Rural,river,520,1
Hawassa,Amina,well,252,1
Kilimani,Rural,tap_in_home,956,1
Hawassa,Rural,well,268,1
Hawassa,Serowe,well,162,1
Hawassa,Rural,well,302,1
Akatsi,Kintampo,tap_in_home_broken,542,1
Amanzi,Rural,well,264,1
Hawassa,Rural,tap_in_home_broken,336,1
Sokoto,Rural,well,310,1
Sokoto,Rural,river,504,1
Akatsi,Rural,river,528,1
Sokoto,Kofi,well,374,1
Akatsi,Rural,well,222,1
Akatsi,Rural,well,196,1
Amanzi,Abidjan,tap_in_home,304,1
Sokoto,Cheche,river,692,1
Akatsi,Rural,tap_in_home_broken,640,1
Sokoto,Bahari,well,374,1
Akatsi,Rural,tap_in_home,346,1
Hawassa,Rural,well,252,1
Hawassa,Rural,river,912,1
Akatsi,Rural,well,308,1
Akatsi,Lusaka,river,652,1
Kilimani,Rural,well,338,1
Hawassa,Rural,well,234,1
Kilimani,Mrembo,well,198,1
Akatsi,Rural,shared_tap,1896,1
Akatsi,Lusaka,well,206,1
Hawassa,Djenne,well,262,1
Kilimani,Rural,well,192,1
Sokoto,Bahari,well,368,1
Kilimani,Rural,well,304,1
Kilimani,Mrembo,well,198,1
Akatsi,Harare,tap_in_home,366,1
Kilimani,Harare,river,580,1
Akatsi,Rural,well,368,1
Hawassa,Rural,well,316,1
Amanzi,Rural,tap_in_home_broken,438,1
Sokoto,Kofi,well,386,1
Kilimani,Rural,well,318,1
Amanzi,Dahabu,tap_in_home,646,1
Akatsi,Harare,well,336,1
Amanzi,Rural,tap_in_home_broken,906,1
Akatsi,Rural,tap_in_home,940,1
Kilimani,Harare,well,300,1
Kilimani,Zuri,tap_in_home_broken,762,1
Sokoto,Rural,shared_tap,2866,1
Sokoto,Bahari,river,684,1
Hawassa,Rural,shared_tap,2494,1
Kilimani,Amara,well,262,1
Sokoto,Rural,river,900,1
Hawassa,Serowe,well,370,1
Hawassa,Rural,tap_in_home_broken,312,1
Amanzi,Amina,tap_in_home_broken,650,1
Hawassa,Rural,well,208,1
Akatsi,Kintampo,tap_in_home_broken,394,1
Sokoto,Marang,river,638,1
Amanzi,Bello,shared_tap,3136,1
Hawassa,Serowe,well,342,1
Sokoto,Marang,well,394,1
Akatsi,Harare,well,388,1
Amanzi,Rural,shared_tap,528,1
Kilimani,Mrembo,well,178,1
Hawassa,Serowe,tap_in_home_broken,924,1
Kilimani,Rural,well,254,1
Sokoto,Rural,shared_tap,908,1
Amanzi,Rural,well,214,1
Hawassa,Rural,well,320,1
Akatsi,Rural,well,162,1
Sokoto,Bahari,well,288,1
Amanzi,Asmara,shared_tap,630,1
Akatsi,Harare,tap_in_home,746,1
Hawassa,Rural,well,238,1
Hawassa,Rural,shared_tap,1160,1
Amanzi,Pwani,tap_in_home,654,1
Akatsi,Rural,well,352,1
Kilimani,Mrembo,tap_in_home,342,1
Kilimani,Harare,tap_in_home,696,1
Kilimani,Rural,well,350,1
Akatsi,Rural,well,334,1
Kilimani,Rural,well,324,1
Sokoto,Kofi,well,204,1
Kilimani,Rural,river,646,1
Hawassa,Rural,well,224,1
Sokoto,Kofi,tap_in_home,850,1
Sokoto,Rural,tap_in_home,478,1
Akatsi,Lusaka,well,268,1
Sokoto,Rural,tap_in_home_broken,562,1
Amanzi,Amina,tap_in_home_broken,962,1
Akatsi,Harare,well,192,1
Akatsi,Rural,well,258,1
Kilimani,Amara,well,194,1
Kilimani,Isiqalo,tap_in_home_broken,800,1
Amanzi,Rural,tap_in_home_broken,482,1
Sokoto,Ilanga,tap_in_home,974,1
Sokoto,Bahari,tap_in_home,302,1
Hawassa,Zanzibar,tap_in_home_broken,958,1
Amanzi,Rural,shared_tap,1750,1
Sokoto,Rural,shared_tap,1722,1
Akatsi,Rural,shared_tap,2492,1
Hawassa,Rural,shared_tap,1160,1
Kilimani,Harare,tap_in_home_broken,964,1
Akatsi,Rural,well,204,1
Akatsi,Harare,tap_in_home,402,1
Amanzi,Rural,river,840,1
Akatsi,Kintampo,tap_in_home_broken,448,1
Hawassa,Serowe,tap_in_home_broken,508,1
Sokoto,Rural,tap_in_home,466,1
Kilimani,Rural,well,232,1
Akatsi,Rural,tap_in_home,986,1
Kilimani,Rural,well,186,1
Sokoto,Rural,shared_tap,1282,1
Amanzi,Pwani,tap_in_home_broken,364,1
Hawassa,Rural,river,638,1
Sokoto,Kofi,tap_in_home,708,1
Sokoto,Rural,shared_tap,2892,1
Kilimani,Rural,well,244,1
Kilimani,Rural,shared_tap,246,1
Hawassa,Rural,tap_in_home,422,1
Sokoto,Rural,river,404,1
Akatsi,Rural,river,740,1
Akatsi,Rural,shared_tap,1456,1
Kilimani,Rural,well,366,1
Kilimani,Rural,well,366,1
Sokoto,Rural,tap_in_home_broken,326,1
Amanzi,Bello,tap_in_home,926,1
Kilimani,Rural,well,382,1
Hawassa,Rural,tap_in_home,822,1
Akatsi,Lusaka,tap_in_home,976,1
Sokoto,Rural,tap_in_home_broken,572,1
Kilimani,Rural,well,316,1
Amanzi,Asmara,shared_tap,1550,1
Amanzi,Rural,well,294,1
Hawassa,Zanzibar,well,394,1
Hawassa,Rural,well,366,1
